first_column,route_seq_id,o_zone_id,d_zone_id,o_super_zone_index,d_super_zone_index,od_pair_key,information_type,mode_type,demand_period,volume,distance_km,distance_mile,travel_time,FFTT,co2,nox,OD_based_UE_relative_gap_compared_to_least_time_path_travel_time,path_based_UE_gap,path_based_relative_UE_gap,preload_volume_from_route_input_file,ODME_volume_before,ODME_volume_after,ODME_volume_diff,SIMU_volume,SIMU_travel_time,toll,number_of_nodes,node_sequence,link_id_sequence,geometry,link_special_flag_sequence,sequential_link_delay,sequential_link_FFTT,DTM_OD_impact,DTM_path_impact,DTM_#_of_lane_closure_links,lane_closure_link_vector,DTM_new_path_generated,DTM_volume_before,DTM_volume_after,DTM_volume_diff, DTM_TT_0,DTM_Vol_0,
0,1069,18,12,17,11,18->12,0,auto,am,3.9668,26.0000,16.1591,43.8514,26.0000,10.544298,0.002331,0.0042,0.1984,0.0035,0.0000,0.0000,0.0000,0.0000,0,43.8514,0.0000,8,18;7;8;6;2;1;3;12;,54;17;19;14;3;2;7;,"LINESTRING (-96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.711644 43.587586, -96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.780137 43.543941)",,0.064;2.755;13.560;1.436;0.001;0.010;0.024;,2.000;3.000;2.000;5.000;6.000;4.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,1070,18,12,17,11,18->12,0,auto,am,101.0768,21.0000,13.0516,43.6536,21.0000,9.159860,0.001826,0.0042,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0,43.6536,0.0000,8,18;7;8;6;5;4;3;12;,54;17;19;15;11;8;7;,"LINESTRING (-96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.711644 43.587586, -96.731569 43.564034, -96.747168 43.563654, -96.774303 43.572962, -96.780137 43.543941)",,0.064;2.755;13.560;5.560;0.364;0.326;0.024;,2.000;3.000;2.000;4.000;2.000;4.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,1071,18,12,17,11,18->12,0,auto,am,34.7562,30.0000,18.6451,43.6530,30.0000,10.890921,0.002450,0.0042,0.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0,43.6530,0.0000,8,18;7;8;9;5;4;3;12;,54;17;21;23;11;8;7;,"LINESTRING (-96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.731241 43.548596, -96.731569 43.564034, -96.747168 43.563654, -96.774303 43.572962, -96.780137 43.543941)",,0.064;2.755;5.329;4.791;0.364;0.326;0.024;,2.000;3.000;10.000;5.000;2.000;4.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,1072,18,12,17,11,18->12,0,auto,am,0.0000,18.0000,11.1871,49.5744,18.0000,8.772638,0.001469,0.0042,5.9150,0.1029,0.0000,0.0000,0.0000,0.0000,0,49.5744,0.0000,5,18;16;10;11;12;,55;48;27;33;,"LINESTRING (-96.694078 43.546744, -96.711382 43.546744, -96.731438 43.545271, -96.746841 43.544131, -96.780137 43.543941)",,0.199;16.452;7.340;7.583;,3.000;4.000;5.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,1073,18,12,17,11,18->12,0,auto,am,0.0000,25.0000,15.5376,49.9795,25.0000,10.595125,0.002127,0.0042,6.3267,0.1101,0.0000,0.0000,0.0000,0.0000,0,49.9795,0.0000,8,18;16;10;9;5;4;3;12;,55;48;26;23;11;8;7;,"LINESTRING (-96.694078 43.546744, -96.711382 43.546744, -96.731438 43.545271, -96.731241 43.548596, -96.731569 43.564034, -96.747168 43.563654, -96.774303 43.572962, -96.780137 43.543941)",,0.199;16.452;2.823;4.791;0.364;0.326;0.024;,3.000;4.000;3.000;5.000;2.000;4.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,1074,18,12,17,11,18->12,0,auto,am,60.2002,20.0000,12.4301,44.2524,20.0000,8.893639,0.001705,0.0042,0.5903,0.0103,0.0000,0.0000,0.0000,0.0000,0,44.2524,0.0000,6,18;20;21;24;13;12;,56;62;66;74;38;,"LINESTRING (-96.694078 43.546744, -96.711185 43.515333, -96.730979 43.510485, -96.749200 43.503164, -96.793377 43.490707, -96.780137 43.543941)",,0.311;2.034;8.640;13.238;0.030;,4.000;6.000;3.000;4.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,1075,18,13,17,12,18->13,0,auto,am,0.0000,29.0000,18.0236,46.8802,29.0000,11.581716,0.002606,0.0000,5.6667,0.0986,0.0000,0.0000,0.0000,0.0000,0,46.8802,0.0000,9,18;7;8;6;2;1;3;12;13;,54;17;19;14;3;2;7;37;,"LINESTRING (-96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.711644 43.587586, -96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.780137 43.543941, -96.793377 43.490707)",,0.064;2.755;13.560;1.436;0.001;0.010;0.024;0.029;,2.000;3.000;2.000;5.000;6.000;4.000;4.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,1076,18,13,17,12,18->13,0,auto,am,0.0000,24.0000,14.9161,46.6824,24.0000,10.197278,0.002101,0.0000,5.4684,0.0951,0.0000,0.0000,0.0000,0.0000,0,46.6824,0.0000,9,18;7;8;6;5;4;3;12;13;,54;17;19;15;11;8;7;37;,"LINESTRING (-96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.711644 43.587586, -96.731569 43.564034, -96.747168 43.563654, -96.774303 43.572962, -96.780137 43.543941, -96.793377 43.490707)",,0.064;2.755;13.560;5.560;0.364;0.326;0.024;0.029;,2.000;3.000;2.000;4.000;2.000;4.000;4.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,1077,18,13,17,12,18->13,0,auto,am,0.0000,28.0000,17.4021,53.0083,28.0000,11.632544,0.002402,0.0000,11.7951,0.2052,0.0000,0.0000,0.0000,0.0000,0,53.0083,0.0000,9,18;16;10;9;5;4;3;12;13;,55;48;26;23;11;8;7;37;,"LINESTRING (-96.694078 43.546744, -96.711382 43.546744, -96.731438 43.545271, -96.731241 43.548596, -96.731569 43.564034, -96.747168 43.563654, -96.774303 43.572962, -96.780137 43.543941, -96.793377 43.490707)",,0.199;16.452;2.823;4.791;0.364;0.326;0.024;0.029;,3.000;4.000;3.000;5.000;2.000;4.000;4.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,1078,18,13,17,12,18->13,0,auto,am,100.0000,17.0000,10.5656,41.2225,17.0000,7.856288,0.001430,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,41.2225,0.0000,5,18;20;21;24;13;,56;62;66;74;,"LINESTRING (-96.694078 43.546744, -96.711185 43.515333, -96.730979 43.510485, -96.749200 43.503164, -96.793377 43.490707)",,0.311;2.034;8.640;13.238;,4.000;6.000;3.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,1079,18,13,17,12,18->13,0,auto,am,0.0000,19.0000,11.8086,45.0562,19.0000,8.559819,0.001550,0.0000,3.8428,0.0668,0.0000,0.0000,0.0000,0.0000,0,45.0562,0.0000,6,18;20;22;23;24;13;,56;63;70;73;74;,"LINESTRING (-96.694078 43.546744, -96.711185 43.515333, -96.731241 43.514858, -96.750904 43.514858, -96.749200 43.503164, -96.793377 43.490707)",,0.311;2.790;8.008;1.710;13.238;,4.000;5.000;4.000;2.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,1080,18,14,17,13,18->14,0,auto,am,0.0000,18.0000,11.1871,49.4871,18.0000,8.763545,0.001469,0.0005,19.5030,0.3393,0.0000,0.0000,0.0000,0.0000,0,49.4871,0.0000,5,18;16;10;15;14;,55;48;28;44;,"LINESTRING (-96.694078 43.546744, -96.711382 43.546744, -96.731438 43.545271, -96.731504 43.529401, -96.751035 43.529306)",,0.199;16.452;7.621;7.215;,3.000;4.000;6.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,1081,18,14,17,13,18->14,0,auto,am,99.5430,16.0000,9.9441,29.9845,16.0000,6.363071,0.001272,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,29.9845,0.0000,5,18;20;19;15;14;,56;61;57;44;,"LINESTRING (-96.694078 43.546744, -96.711185 43.515333, -96.711316 43.529591, -96.731504 43.529401, -96.751035 43.529306)",,0.311;5.182;1.277;7.215;,4.000;4.000;3.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,1082,18,14,17,13,18->14,0,auto,am,0.0000,15.0000,9.3226,34.4044,15.0000,6.616585,0.001212,0.0005,4.4094,0.0767,0.0000,0.0000,0.0000,0.0000,0,34.4044,0.0000,6,18;16;17;19;15;14;,55;49;53;57;44;,"LINESTRING (-96.694078 43.546744, -96.711382 43.546744, -96.711382 43.541280, -96.711316 43.529591, -96.731504 43.529401, -96.751035 43.529306)",,0.199;6.034;4.680;1.277;7.215;,3.000;2.000;2.000;3.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,1083,18,14,17,13,18->14,0,auto,am,0.4570,17.0000,10.5656,32.7260,17.0000,6.851403,0.001355,0.0005,2.7466,0.0478,0.0000,0.0000,0.0000,0.0000,0,32.7260,0.0000,5,18;20;22;23;14;,56;63;70;71;,"LINESTRING (-96.694078 43.546744, -96.711185 43.515333, -96.731241 43.514858, -96.750904 43.514858, -96.751035 43.529306)",,0.311;2.790;8.008;4.618;,4.000;5.000;4.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,1084,18,14,17,13,18->14,0,auto,am,0.0000,20.0000,12.4301,37.4933,20.0000,7.978604,0.001600,0.0005,7.5092,0.1306,0.0000,0.0000,0.0000,0.0000,0,37.4933,0.0000,6,18;20;21;22;15;14;,56;62;65;67;44;,"LINESTRING (-96.694078 43.546744, -96.711185 43.515333, -96.730979 43.510485, -96.731241 43.514858, -96.731504 43.529401, -96.751035 43.529306)",,0.311;2.034;2.097;5.837;7.215;,4.000;6.000;2.000;3.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,1085,18,15,17,14,18->15,0,auto,am,0.0000,13.0000,8.0796,37.2725,13.0000,6.546523,0.001089,0.0000,19.5030,0.3393,0.0000,0.0000,0.0000,0.0000,0,37.2725,0.0000,4,18;16;10;15;,55;48;28;,"LINESTRING (-96.694078 43.546744, -96.711382 43.546744, -96.731438 43.545271, -96.731504 43.529401)",,0.199;16.452;7.621;,3.000;4.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,1086,18,15,17,14,18->15,0,auto,am,200.0000,11.0000,6.8365,17.7699,11.0000,4.146050,0.000892,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,17.7699,0.0000,4,18;20;19;15;,56;61;57;,"LINESTRING (-96.694078 43.546744, -96.711185 43.515333, -96.711316 43.529591, -96.731504 43.529401)",,0.311;5.182;1.277;,4.000;4.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,1087,18,15,17,14,18->15,0,auto,am,0.0000,10.0000,6.2150,22.1897,10.0000,4.399563,0.000831,0.0000,4.4094,0.0767,0.0000,0.0000,0.0000,0.0000,0,22.1897,0.0000,5,18;16;17;19;15;,55;49;53;57;,"LINESTRING (-96.694078 43.546744, -96.711382 43.546744, -96.711382 43.541280, -96.711316 43.529591, -96.731504 43.529401)",,0.199;6.034;4.680;1.277;,3.000;2.000;2.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,1088,18,15,17,14,18->15,0,auto,am,0.0000,15.0000,9.3226,25.2787,15.0000,5.761583,0.001219,0.0000,7.5092,0.1306,0.0000,0.0000,0.0000,0.0000,0,25.2787,0.0000,5,18;20;21;22;15;,56;62;65;67;,"LINESTRING (-96.694078 43.546744, -96.711185 43.515333, -96.730979 43.510485, -96.731241 43.514858, -96.731504 43.529401)",,0.311;2.034;2.097;5.837;,4.000;6.000;2.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,1089,18,16,17,15,18->16,0,auto,am,500.0000,3.0000,1.8645,3.1990,3.0000,1.030064,0.000266,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,3.1990,0.0000,2,18;16;,55;,"LINESTRING (-96.694078 43.546744, -96.711382 43.546744)",,0.199;,3.000;,0,,,,,,,,,-1.000000,0.000000,
0,1090,18,17,17,16,18->17,0,auto,am,600.0000,5.0000,3.1075,11.2328,5.0000,2.260462,0.000434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,11.2328,0.0000,3,18;16;17;,55;49;,"LINESTRING (-96.694078 43.546744, -96.711382 43.546744, -96.711382 43.541280)",,0.199;6.034;,3.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,1091,18,17,17,16,18->17,0,auto,am,0.0000,25.0000,15.5376,47.6656,25.0000,9.924718,0.001950,0.0000,36.4375,0.6338,0.0000,0.0000,0.0000,0.0000,0,47.6656,0.0000,6,18;20;19;15;10;17;,56;61;57;43;30;,"LINESTRING (-96.694078 43.546744, -96.711185 43.515333, -96.711316 43.529591, -96.731504 43.529401, -96.731438 43.545271, -96.711382 43.541280)",,0.311;5.182;1.277;7.588;8.308;,4.000;4.000;3.000;6.000;8.000;,0,,,,,,,,,-1.000000,0.000000,
0,1092,18,19,17,18,18->19,0,auto,am,300.0000,8.0000,4.9720,13.4931,8.0000,3.086064,0.000655,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,13.4931,0.0000,3,18;20;19;,56;61;,"LINESTRING (-96.694078 43.546744, -96.711185 43.515333, -96.711316 43.529591)",,0.311;5.182;,4.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,1093,18,19,17,18,18->19,0,auto,am,0.0000,7.0000,4.3505,17.9129,7.0000,3.339578,0.000595,0.0000,4.4094,0.0767,0.0000,0.0000,0.0000,0.0000,0,17.9129,0.0000,4,18;16;17;19;,55;49;53;,"LINESTRING (-96.694078 43.546744, -96.711382 43.546744, -96.711382 43.541280, -96.711316 43.529591)",,0.199;6.034;4.680;,3.000;2.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,1094,18,20,17,19,18->20,0,auto,am,400.0000,4.0000,2.4860,4.3111,4.0000,1.372327,0.000352,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,4.3111,0.0000,2,18;20;,56;,"LINESTRING (-96.694078 43.546744, -96.711185 43.515333)",,0.311;,4.000;,0,,,,,,,,,-1.000000,0.000000,
0,1095,18,21,17,20,18->21,0,auto,am,100.0000,10.0000,6.2150,12.3447,10.0000,3.463605,0.000834,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,12.3447,0.0000,3,18;20;21;,56;62;,"LINESTRING (-96.694078 43.546744, -96.711185 43.515333, -96.730979 43.510485)",,0.311;2.034;,4.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,1096,18,22,17,21,18->22,0,auto,am,300.0000,9.0000,5.5935,12.1008,9.0000,3.183295,0.000739,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,12.1008,0.0000,3,18;20;22;,56;63;,"LINESTRING (-96.694078 43.546744, -96.711185 43.515333, -96.731241 43.514858)",,0.311;2.790;,4.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,1097,18,22,17,21,18->22,0,auto,am,0.0000,16.0000,9.9441,46.0917,16.0000,8.034044,0.001323,0.0000,33.9878,0.5912,0.0000,0.0000,0.0000,0.0000,0,46.0917,0.0000,5,18;16;10;15;22;,55;48;28;46;,"LINESTRING (-96.694078 43.546744, -96.711382 43.546744, -96.731438 43.545271, -96.731504 43.529401, -96.731241 43.514858)",,0.199;16.452;7.621;5.819;,3.000;4.000;6.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,1098,18,22,17,21,18->22,0,auto,am,0.0000,12.0000,7.4580,16.4414,12.0000,4.272117,0.000985,0.0000,4.3391,0.0755,0.0000,0.0000,0.0000,0.0000,0,16.4414,0.0000,4,18;20;21;22;,56;62;65;,"LINESTRING (-96.694078 43.546744, -96.711185 43.515333, -96.730979 43.510485, -96.731241 43.514858)",,0.311;2.034;2.097;,4.000;6.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,1099,18,23,17,22,18->23,0,auto,am,100.0000,13.0000,8.0796,24.1083,13.0000,5.193517,0.001052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,24.1083,0.0000,4,18;20;22;23;,56;63;70;,"LINESTRING (-96.694078 43.546744, -96.711185 43.515333, -96.731241 43.514858, -96.750904 43.514858)",,0.311;2.790;8.008;,4.000;5.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,1100,18,23,17,22,18->23,0,auto,am,0.0000,20.0000,12.4301,58.0993,20.0000,10.044266,0.001636,0.0000,33.9878,0.5850,0.0000,0.0000,0.0000,0.0000,0,58.0993,0.0000,6,18;16;10;15;22;23;,55;48;28;46;70;,"LINESTRING (-96.694078 43.546744, -96.711382 43.546744, -96.731438 43.545271, -96.731504 43.529401, -96.731241 43.514858, -96.750904 43.514858)",,0.199;16.452;7.621;5.819;8.008;,3.000;4.000;6.000;3.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,1101,18,23,17,22,18->23,0,auto,am,0.0000,15.0000,9.3226,27.6448,15.0000,6.031405,0.001236,0.0000,3.5275,0.0607,0.0000,0.0000,0.0000,0.0000,0,27.6448,0.0000,5,18;20;21;24;23;,56;62;66;76;,"LINESTRING (-96.694078 43.546744, -96.711185 43.515333, -96.730979 43.510485, -96.749200 43.503164, -96.750904 43.514858)",,0.311;2.034;8.640;1.661;,4.000;6.000;3.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,1102,19,1,18,0,19->1,0,auto,am,0.0000,28.0000,17.4021,45.6723,28.0000,10.658147,0.002295,0.0000,1.4885,0.0276,0.0000,0.0000,0.0000,0.0000,0,45.6723,0.0000,7,19;15;10;11;4;3;1;,57;43;27;31;8;5;,"LINESTRING (-96.711316 43.529591, -96.731504 43.529401, -96.731438 43.545271, -96.746841 43.544131, -96.747168 43.563654, -96.774303 43.572962, -96.770420 43.612828)",,1.277;7.588;7.340;1.132;0.326;0.010;,3.000;6.000;5.000;6.000;4.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,1103,19,1,18,0,19->1,0,auto,am,300.0000,27.0000,16.7806,44.1787,27.0000,10.217047,0.002184,0.0000,0.8949,0.0176,0.0000,0.0000,0.0000,0.0000,0,44.1787,0.0000,8,19;15;10;9;5;4;3;1;,57;43;26;23;11;8;5;,"LINESTRING (-96.711316 43.529591, -96.731504 43.529401, -96.731438 43.545271, -96.731241 43.548596, -96.731569 43.564034, -96.747168 43.563654, -96.774303 43.572962, -96.770420 43.612828)",,1.277;7.588;2.823;4.791;0.364;0.326;0.010;,3.000;6.000;3.000;5.000;2.000;4.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,1104,19,1,18,0,19->1,0,auto,am,0.0000,22.0000,13.6731,53.9543,22.0000,10.344255,0.001897,0.0000,9.7655,0.1810,0.0000,0.0000,0.0000,0.0000,0,53.9543,0.0000,7,19;17;16;8;6;2;1;,58;52;47;19;14;3;,"LINESTRING (-96.711316 43.529591, -96.711382 43.541280, -96.711382 43.546744, -96.711382 43.562324, -96.711644 43.587586, -96.711251 43.605813, -96.770420 43.612828)",,4.908;6.288;5.760;13.560;1.436;0.001;,2.000;2.000;5.000;2.000;5.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,1105,19,1,18,0,19->1,0,auto,am,0.0000,26.0000,16.1591,51.8833,26.0000,10.801749,0.002130,0.0000,7.6984,0.1427,0.0000,0.0000,0.0000,0.0000,0,51.8833,0.0000,7,19;15;14;11;12;3;1;,57;44;40;33;35;5;,"LINESTRING (-96.711316 43.529591, -96.731504 43.529401, -96.751035 43.529306, -96.746841 43.544131, -96.780137 43.543941, -96.774303 43.572962, -96.770420 43.612828)",,1.277;7.215;9.774;7.583;0.025;0.010;,3.000;5.000;4.000;6.000;4.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,1106,19,2,18,1,19->2,0,auto,am,0.0000,34.0000,21.1311,51.6734,34.0000,12.736671,0.002848,0.0000,8.3874,0.1555,0.0000,0.0000,0.0000,0.0000,0,51.6734,0.0000,8,19;15;10;11;4;3;1;2;,57;43;27;31;8;5;1;,"LINESTRING (-96.711316 43.529591, -96.731504 43.529401, -96.731438 43.545271, -96.746841 43.544131, -96.747168 43.563654, -96.774303 43.572962, -96.770420 43.612828, -96.711251 43.605813)",,1.277;7.588;7.340;1.132;0.326;0.010;0.001;,3.000;6.000;5.000;6.000;4.000;4.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,1107,19,2,18,1,19->2,0,auto,am,0.0000,33.0000,20.5096,50.1798,33.0000,12.295571,0.002737,0.0000,6.8989,0.1279,0.0000,0.0000,0.0000,0.0000,0,50.1798,0.0000,9,19;15;10;9;5;4;3;1;2;,57;43;26;23;11;8;5;1;,"LINESTRING (-96.711316 43.529591, -96.731504 43.529401, -96.731438 43.545271, -96.731241 43.548596, -96.731569 43.564034, -96.747168 43.563654, -96.774303 43.572962, -96.770420 43.612828, -96.711251 43.605813)",,1.277;7.588;2.823;4.791;0.364;0.326;0.010;0.001;,3.000;6.000;3.000;5.000;2.000;4.000;4.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,1108,19,2,18,1,19->2,0,auto,am,0.0000,26.0000,16.1591,49.4030,26.0000,10.249489,0.002006,0.0000,6.1201,0.1134,0.0000,0.0000,0.0000,0.0000,0,49.4030,0.0000,7,19;15;10;9;5;6;2;,57;43;26;23;12;14;,"LINESTRING (-96.711316 43.529591, -96.731504 43.529401, -96.731438 43.545271, -96.731241 43.548596, -96.731569 43.564034, -96.711644 43.587586, -96.711251 43.605813)",,1.277;7.588;2.823;4.791;5.488;1.436;,3.000;6.000;3.000;5.000;4.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,1109,19,2,18,1,19->2,0,auto,am,0.0000,16.0000,9.9441,47.9532,16.0000,8.265733,0.001344,0.0000,4.6622,0.0864,0.0000,0.0000,0.0000,0.0000,0,47.9532,0.0000,6,19;17;16;8;6;2;,58;52;47;19;14;,"LINESTRING (-96.711316 43.529591, -96.711382 43.541280, -96.711382 43.546744, -96.711382 43.562324, -96.711644 43.587586, -96.711251 43.605813)",,4.908;6.288;5.760;13.560;1.436;,2.000;2.000;5.000;2.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,1110,19,2,18,1,19->2,0,auto,am,100.0000,20.0000,12.4301,43.2780,20.0000,8.779921,0.001697,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,43.2780,0.0000,7,19;20;18;7;8;6;2;,59;60;54;17;19;14;,"LINESTRING (-96.711316 43.529591, -96.711185 43.515333, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.711644 43.587586, -96.711251 43.605813)",,5.154;0.309;0.064;2.755;13.560;1.436;,4.000;4.000;2.000;3.000;2.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,1111,19,4,18,3,19->4,0,auto,am,0.0000,20.0000,12.4301,37.3366,20.0000,7.901070,0.001575,0.0000,1.4885,0.0276,0.0000,0.0000,0.0000,0.0000,0,37.3366,0.0000,5,19;15;10;11;4;,57;43;27;31;,"LINESTRING (-96.711316 43.529591, -96.731504 43.529401, -96.731438 43.545271, -96.746841 43.544131, -96.747168 43.563654)",,1.277;7.588;7.340;1.132;,3.000;6.000;5.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,1112,19,4,18,3,19->4,0,auto,am,200.0000,19.0000,11.8086,35.8430,19.0000,7.459970,0.001464,0.0000,0.8949,0.0174,0.0000,0.0000,0.0000,0.0000,0,35.8430,0.0000,6,19;15;10;9;5;4;,57;43;26;23;11;,"LINESTRING (-96.711316 43.529591, -96.731504 43.529401, -96.731438 43.545271, -96.731241 43.548596, -96.731569 43.564034, -96.747168 43.563654)",,1.277;7.588;2.823;4.791;0.364;,3.000;6.000;3.000;5.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,1113,19,4,18,3,19->4,0,auto,am,0.0000,17.0000,10.5656,53.4412,17.0000,8.972815,0.001409,0.0000,17.5875,0.3260,0.0000,0.0000,0.0000,0.0000,0,53.4412,0.0000,7,19;17;16;8;6;5;4;,58;52;47;19;15;11;,"LINESTRING (-96.711316 43.529591, -96.711382 43.541280, -96.711382 43.546744, -96.711382 43.562324, -96.711644 43.587586, -96.731569 43.564034, -96.747168 43.563654)",,4.908;6.288;5.760;13.560;5.560;0.364;,2.000;2.000;5.000;2.000;4.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,1114,19,5,18,4,19->5,0,auto,am,100.0000,17.0000,10.5656,33.4791,17.0000,6.773852,0.001296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,33.4791,0.0000,5,19;15;10;9;5;,57;43;26;23;,"LINESTRING (-96.711316 43.529591, -96.731504 43.529401, -96.731438 43.545271, -96.731241 43.548596, -96.731569 43.564034)",,1.277;7.588;2.823;4.791;,3.000;6.000;3.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,1115,19,5,18,4,19->5,0,auto,am,0.0000,22.0000,13.6731,39.6962,22.0000,8.587118,0.001743,0.0000,6.2123,0.1152,0.0000,0.0000,0.0000,0.0000,0,39.6962,0.0000,6,19;15;10;11;4;5;,57;43;27;31;9;,"LINESTRING (-96.711316 43.529591, -96.731504 43.529401, -96.731438 43.545271, -96.746841 43.544131, -96.747168 43.563654, -96.731569 43.564034)",,1.277;7.588;7.340;1.132;0.360;,3.000;6.000;5.000;6.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,1116,19,5,18,4,19->5,0,auto,am,0.0000,15.0000,9.3226,51.0773,15.0000,8.286697,0.001241,0.0000,17.5875,0.3260,0.0000,0.0000,0.0000,0.0000,0,51.0773,0.0000,6,19;17;16;8;6;5;,58;52;47;19;15;,"LINESTRING (-96.711316 43.529591, -96.711382 43.541280, -96.711382 43.546744, -96.711382 43.562324, -96.711644 43.587586, -96.731569 43.564034)",,4.908;6.288;5.760;13.560;5.560;,2.000;2.000;5.000;2.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,1117,19,6,18,5,19->6,0,auto,am,0.0000,21.0000,13.0516,42.9667,21.0000,8.518442,0.001599,0.0000,6.1201,0.1134,0.0000,0.0000,0.0000,0.0000,0,42.9667,0.0000,6,19;15;10;9;5;6;,57;43;26;23;12;,"LINESTRING (-96.711316 43.529591, -96.731504 43.529401, -96.731438 43.545271, -96.731241 43.548596, -96.731569 43.564034, -96.711644 43.587586)",,1.277;7.588;2.823;4.791;5.488;,3.000;6.000;3.000;5.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,1118,19,6,18,5,19->6,0,auto,am,0.0000,11.0000,6.8365,41.5169,11.0000,6.534686,0.000937,0.0000,4.6622,0.0864,0.0000,0.0000,0.0000,0.0000,0,41.5169,0.0000,5,19;17;16;8;6;,58;52;47;19;,"LINESTRING (-96.711316 43.529591, -96.711382 43.541280, -96.711382 43.546744, -96.711382 43.562324, -96.711644 43.587586)",,4.908;6.288;5.760;13.560;,2.000;2.000;5.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,1119,19,6,18,5,19->6,0,auto,am,200.0000,15.0000,9.3226,36.8417,15.0000,7.048874,0.001290,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,36.8417,0.0000,6,19;20;18;7;8;6;,59;60;54;17;19;,"LINESTRING (-96.711316 43.529591, -96.711185 43.515333, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.711644 43.587586)",,5.154;0.309;0.064;2.755;13.560;,4.000;4.000;2.000;3.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
