link_seq_id,link_id,vdf_type,from_node_id,to_node_id,lanes,distance_km,distance_mile,fftt,meso_link_id,meso_link_incoming_volume,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,link_type,link_type_code,vdf_code,time_period,vehicle_volume,person_volume,ref_volume,ref_diff,restricted_turn_nodes,auto_turn_volume,ODME_volume_before,ODME_volume_after,ODME_volume_diff,ODME_obs_count,ODME_upperbound_capacity_type,ODME_obs_count_dev,preload_volume,travel_time,speed_kmph,speed_mph,speed_ratio,VOC,DOC,lane_capacity,link_capacity,queue,total_simu_waiting_time_in_min,avg_simu_waiting_time_in_min,plf,lanes,D_per_hour_per_lane,QVDF_cd,QVDF_n,P,severe_congestion_duration_in_h,vf,v_congestion_cutoff,QVDF_cp,QVDF_s,QVDF_v,vt2,VMT,VHT,PMT,PHT,PDT_vf,PDT_vc,geometry,vehicle_vol_auto,MEU_vol_auto,mode_link_cap_auto,mode_DOC_auto,mode_TT_auto,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,DTM_type,DTM_volume_before,DTM_volume_after,DTM_volume_diff,DTM_speed_before,DTM_speed_after,DTM_speed_diff,DTM_DoC_before,DTM_DoC_after,DTM_Doc_diff,DTM_P_before,DTM_P_after,DTM_P_diff,notes
66,66,bpr,21,24,1.000000,3.016875,1.875000,3.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,10310.461,10310.461,-1.000,0.000,,13:5608;23:1500;,0.000,0.000,0.000,,,,0.000,11.928,15.176,9.432,0.252,2.110,2.110,4885.358,4885.358,0.000,0.000,0.000,1.000,1.000,10310.461,0.955,1.142,2.240,1.083,60.337,51.287,0.400,4.000,7.996,4.630,19332.113,2049.667,19332.113,2049.667,1534.144,1443.170,"LINESTRING (-96.731078 43.510731, -96.749299 43.503410)",10310.461,10310.461,4885.358,2.110482,11.928,60.338,60.338,60.338,60.338,6.132,4.860,4.710,5.533,42.516,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,,10310.461,10310.461,0.000,15.176,0.000,-15.176,2.110,0.000,-2.110,2.240,0.000,-2.240,period-based
67,67,bpr,22,15,1.000000,3.016875,1.875000,3.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,18322.471,18322.471,-1.000,0.000,,10:8032;14:633;19:4622;,0.000,0.000,0.000,,,,0.000,8.973,20.172,12.537,0.334,1.909,1.909,9599.181,9599.181,0.000,0.000,0.000,1.000,1.000,18322.472,0.955,1.142,1.997,1.083,60.337,51.287,0.400,4.000,11.096,6.960,34354.633,2740.208,34354.633,2740.208,1824.084,1662.415,"LINESTRING (-96.730977 43.514863, -96.731239 43.529406)",18322.472,18322.472,9599.181,1.908754,8.973,60.338,60.338,60.338,60.338,9.770,7.376,7.104,8.626,43.961,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,,18322.471,18322.471,0.000,20.172,0.000,-20.172,1.909,0.000,-1.909,1.997,0.000,-1.997,period-based
68,68,bpr,22,20,1.000000,5.028125,3.125000,5.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,7000.000,7000.000,-1.000,0.000,,18:3900;19:0;21:0;,0.000,0.000,0.000,,,,0.000,7.713,39.113,24.309,0.648,1.379,1.379,5075.697,5075.697,0.000,0.000,0.000,1.000,1.000,7000.000,0.955,1.142,1.378,0.750,60.337,51.287,0.400,4.000,25.809,20.986,21875.000,899.865,21875.000,899.865,316.532,213.591,"LINESTRING (-96.731235 43.514593, -96.711179 43.515069)",7000.000,7000.000,5075.697,1.379121,7.713,60.338,60.338,60.338,60.338,32.979,22.800,21.611,28.250,53.138,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,,7000.000,7000.000,0.000,39.113,0.000,-39.113,1.379,0.000,-1.379,1.378,0.000,-1.378,period-based
69,69,bpr,22,21,1.000000,2.011250,1.250000,2.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,8528.504,8528.504,-1.000,0.000,,20:0;24:3740;,0.000,0.000,0.000,,,,0.000,4.121,29.280,18.197,0.485,1.631,1.631,5229.910,5229.910,0.000,0.000,0.000,1.000,1.000,8528.504,0.955,1.142,1.669,1.083,60.337,51.287,0.400,4.000,17.506,12.498,10660.630,585.832,10660.630,585.832,301.549,251.381,"LINESTRING (-96.731506 43.514842, -96.731244 43.510469)",8528.504,8528.504,5229.910,1.630717,4.121,60.338,60.338,60.338,60.338,19.089,13.444,12.824,16.362,47.740,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,,8528.504,8528.504,0.000,29.280,0.000,-29.280,1.631,0.000,-1.631,1.669,0.000,-1.669,period-based
70,70,bpr,22,23,1.000000,4.022500,2.500000,4.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,9642.731,9642.731,-1.000,0.000,,14:1130;24:2075;,0.000,0.000,0.000,,,,0.000,12.300,19.622,12.195,0.325,1.929,1.929,5000.000,5000.000,0.000,0.000,0.000,1.000,1.000,9642.732,0.955,1.142,2.021,1.083,60.337,51.287,0.400,4.000,10.741,6.681,24106.828,1976.740,24106.828,1976.740,1333.891,1220.447,"LINESTRING (-96.731241 43.515123, -96.750904 43.515123)",9642.732,9642.732,5000.000,1.928546,12.300,60.338,60.338,60.338,60.338,9.322,7.073,6.817,8.249,43.781,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,,9642.731,9642.731,0.000,19.622,0.000,-19.622,1.929,0.000,-1.929,2.021,0.000,-2.021,period-based
71,71,bpr,23,14,1.000000,4.022500,2.500000,4.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,8354.173,8354.173,-1.000,0.000,,11:3729;15:1446;,0.000,0.000,0.000,,,,0.000,8.968,26.911,16.725,0.446,1.696,1.696,4924.791,4924.791,0.000,0.000,0.000,1.000,1.000,8354.173,0.955,1.142,1.746,1.083,60.337,51.287,0.400,4.000,15.734,10.874,20885.432,1248.722,20885.432,1248.722,691.777,593.493,"LINESTRING (-96.750640 43.514861, -96.750771 43.529309)",8354.173,8354.173,4924.791,1.696351,8.968,60.338,60.338,60.338,60.338,16.307,11.657,11.144,14.060,46.610,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,,8354.173,8354.173,0.000,26.911,0.000,-26.911,1.696,0.000,-1.696,1.746,0.000,-1.746,period-based
72,72,bpr,23,22,1.000000,4.022500,2.500000,4.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,9604.847,9604.847,-1.000,0.000,,15:3268;20:1800;,0.000,0.000,0.000,,,,0.000,12.170,19.831,12.325,0.329,1.921,1.921,5000.000,5000.000,0.000,0.000,0.000,1.000,1.000,9604.847,0.955,1.142,2.012,1.083,60.337,51.287,0.400,4.000,10.876,6.787,24012.117,1948.216,24012.117,1948.216,1307.893,1194.895,"LINESTRING (-96.750904 43.514593, -96.731241 43.514593)",9604.847,9604.847,5000.000,1.920969,12.170,60.338,60.338,60.338,60.338,9.491,7.187,6.925,8.391,43.849,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,,9604.847,9604.847,0.000,19.831,0.000,-19.831,1.921,0.000,-1.921,2.012,0.000,-2.012,period-based
73,73,bpr,23,24,1.000000,2.011250,1.250000,2.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,7877.736,7877.736,-1.000,0.000,,13:3679;21:1500;,0.000,0.000,0.000,,,,0.000,3.737,32.293,20.070,0.535,1.551,1.551,5078.508,5078.508,0.000,0.000,0.000,1.000,1.000,7877.736,0.955,1.142,1.576,1.083,60.337,51.287,0.400,4.000,19.879,14.780,9847.170,490.642,9847.170,490.642,228.051,181.712,"LINESTRING (-96.751166 43.514820, -96.749462 43.503126)",7877.736,7877.736,5078.508,1.551191,3.737,60.338,60.338,60.338,60.338,22.988,15.962,15.186,19.607,49.309,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,,7877.736,7877.736,0.000,32.293,0.000,-32.293,1.551,0.000,-1.551,1.576,0.000,-1.576,period-based
74,74,bpr,24,13,1.000000,4.022500,2.500000,4.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,11088.197,11088.197,-1.000,0.000,,12:4563;,0.000,0.000,0.000,,,,0.000,17.499,13.792,8.572,0.229,2.178,2.178,5091.256,5091.256,0.000,0.000,0.000,1.000,1.000,11088.197,0.955,1.142,2.322,1.083,60.337,51.287,0.400,4.000,7.184,4.060,27720.492,3233.836,27720.492,3233.836,2494.623,2364.173,"LINESTRING (-96.749272 43.503419, -96.793448 43.490962)",11088.197,11088.197,5091.256,2.177890,17.499,60.338,60.338,60.338,60.338,5.284,4.249,4.126,4.800,42.186,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,,11088.197,11088.197,0.000,13.792,0.000,-13.792,2.178,0.000,-2.178,2.322,0.000,-2.322,period-based
75,75,bpr,24,21,1.000000,3.016875,1.875000,3.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,10254.160,10254.160,-1.000,0.000,,20:3219;22:3773;,0.000,0.000,0.000,,,,0.000,11.734,15.426,9.587,0.256,2.099,2.099,4885.358,4885.358,0.000,0.000,0.000,1.000,1.000,10254.160,0.955,1.142,2.226,1.083,60.337,51.287,0.400,4.000,8.145,4.737,19226.551,2005.421,19226.551,2005.421,1492.713,1402.235,"LINESTRING (-96.749102 43.502919, -96.730880 43.510239)",10254.160,10254.160,4885.358,2.098958,11.734,60.338,60.338,60.338,60.338,6.292,4.974,4.819,5.671,42.579,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,,10254.160,10254.160,0.000,15.426,0.000,-15.426,2.099,0.000,-2.099,2.226,0.000,-2.226,period-based
76,76,bpr,24,23,1.000000,2.011250,1.250000,2.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,7834.803,7834.803,-1.000,0.000,,14:2474;22:2059;,0.000,0.000,0.000,,,,0.000,3.699,32.620,20.274,0.541,1.543,1.543,5078.508,5078.508,0.000,0.000,0.000,1.000,1.000,7834.803,0.955,1.142,1.566,1.083,60.337,51.287,0.400,4.000,20.146,15.044,9793.504,483.064,9793.504,483.064,221.904,175.817,"LINESTRING (-96.748938 43.503202, -96.750642 43.514896)",7834.803,7834.803,5078.508,1.542737,3.699,60.338,60.338,60.338,60.338,23.435,16.253,15.459,19.981,49.487,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,60.338,,7834.803,7834.803,0.000,32.620,0.000,-32.620,1.543,0.000,-1.543,1.566,0.000,-1.566,period-based
