link_id,link_no,layer_no,from_node_id,to_node_id,from_gate_flag,to_gate_flag,link_type,link_type_name,link_type_code,lanes,link_distance_VDF,free_speed,cutoff_speed,fftt,capacity,allow_uses,BPR_plf,BPR_alpha,BPR_beta,QVDF_plf1,QVDF_alpha1,QVDF_beta1,QVDF_cd1,QVDF_n1,QVDF_s1,geometry
602,598,0,400,401,-1,-1,10,footway,footway,1.000000,0.008040,60.000000,51.000000,0.008040,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9337533 33.4207778, -111.9338070 33.4208197, -111.9338197 33.4208224)",
603,599,0,402,403,-1,-1,10,footway,footway,1.000000,0.008160,60.000000,51.000000,0.008160,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9337359 33.4209608, -111.9338237 33.4209611)",
604,600,0,403,404,-1,-1,10,footway,footway,1.000000,0.010300,60.000000,51.000000,0.010300,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9338237 33.4209611, -111.9339344 33.4209578)",
605,601,0,405,406,-1,-1,10,footway,footway,1.000000,0.008600,60.000000,51.000000,0.008600,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9340010 33.4208043, -111.9340040 33.4208818)",
606,602,0,407,408,-1,-1,10,footway,footway,1.000000,0.010260,60.000000,51.000000,0.010260,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9340734 33.4209563, -111.9341838 33.4209553)",
607,603,0,409,410,-1,-1,10,footway,footway,1.000000,0.016440,60.000000,51.000000,0.016440,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9340040 33.4210017, -111.9340044 33.4211500)",
608,604,0,411,412,-1,-1,10,footway,footway,1.000000,0.046980,60.000000,51.000000,0.046980,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9341818 33.4211488, -111.9341732 33.4212068, -111.9341765 33.4215721)",
609,605,0,412,413,-1,-1,10,footway,footway,1.000000,0.021900,60.000000,51.000000,0.021900,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9341765 33.4215721, -111.9341787 33.4217696)",
610,606,0,414,415,-1,-1,10,footway,footway,1.000000,0.012440,60.000000,51.000000,0.012440,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9338459 33.4217736, -111.9338441 33.4216614)",
611,607,0,415,416,-1,-1,10,footway,footway,1.000000,0.056960,60.000000,51.000000,0.056960,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9338441 33.4216614, -111.9338343 33.4211699, -111.9338314 33.4211478)",
612,608,0,417,415,-1,-1,10,footway,footway,1.000000,0.049640,60.000000,51.000000,0.049640,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9333384 33.4218032, -111.9334160 33.4217724, -111.9338441 33.4216614)",
613,609,0,415,412,-1,-1,10,footway,footway,1.000000,0.032450,60.000000,51.000000,0.032450,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9338441 33.4216614, -111.9341765 33.4215721)",
614,610,0,412,418,-1,-1,10,footway,footway,1.000000,0.028960,60.000000,51.000000,0.028960,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9341765 33.4215721, -111.9344302 33.4215009, -111.9344634 33.4214767)",
615,611,0,419,420,-1,-1,6,residential,residential,1.000000,0.016760,60.000000,51.000000,0.016760,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9400241 33.4174558, -111.9399531 33.4174545, -111.9398726 33.4174547, -111.9398439 33.4174549)",
616,612,0,85,185,-1,-1,3,primary,primary,4.000000,0.147930,60.000000,51.000000,0.147930,1800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9365984 33.4147410, -111.9369448 33.4147411, -111.9371250 33.4147545, -111.9373329 33.4147792, -111.9375555 33.4148144, -111.9377195 33.4148596, -111.9379334 33.4149198, -111.9381424 33.4149982)",
617,613,0,185,421,-1,-1,3,primary,primary,4.000000,0.165900,60.000000,51.000000,0.165900,1800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9381424 33.4149982, -111.9383541 33.4150954, -111.9385452 33.4151936, -111.9388391 33.4153857, -111.9391299 33.4156399, -111.9392616 33.4157769, -111.9393788 33.4159142, -111.9394362 33.4159978)",
618,614,0,421,422,-1,-1,3,primary,primary,4.000000,0.009920,60.000000,51.000000,0.009920,1800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9394362 33.4159978, -111.9394920 33.4160741)",
619,615,0,423,424,-1,-1,3,primary,primary,2.000000,0.093620,60.000000,51.000000,0.093620,1800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9400670 33.4273849, -111.9400679 33.4272820, -111.9400760 33.4265405)",
620,616,0,424,24,-1,-1,3,primary,primary,2.000000,0.008660,60.000000,51.000000,0.008660,1800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9400760 33.4265405, -111.9400770 33.4264624)",
621,617,0,425,426,-1,-1,3,primary,primary,2.000000,0.015230,60.000000,51.000000,0.015230,1800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9399323 33.4219356, -111.9399401 33.4220728)",
622,618,0,426,427,-1,-1,3,primary,primary,2.000000,0.038060,60.000000,51.000000,0.038060,1800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9399401 33.4220728, -111.9399359 33.4224161)",
623,619,0,427,428,-1,-1,3,primary,primary,2.000000,0.055980,60.000000,51.000000,0.055980,1800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9399359 33.4224161, -111.9399329 33.4225004, -111.9399378 33.4225634, -111.9399651 33.4229201)",
624,620,0,429,430,-1,-1,3,primary,primary,2.000000,0.011550,60.000000,51.000000,0.011550,1800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9399630 33.4295773, -111.9399662 33.4296617, -111.9399670 33.4296814)",
625,621,0,431,432,-1,-1,9,cycleway,cycleway,1.000000,0.008320,60.000000,51.000000,0.008320,800.000000,bike,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9399700 33.4264657, -111.9398806 33.4264690)",
626,622,0,432,433,-1,-1,9,cycleway,cycleway,1.000000,0.035850,60.000000,51.000000,0.035850,800.000000,bike,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9398806 33.4264690, -111.9394951 33.4264756)",
627,623,0,433,434,-1,-1,9,cycleway,cycleway,1.000000,0.098190,60.000000,51.000000,0.098190,800.000000,bike,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9394951 33.4264756, -111.9394860 33.4259942, -111.9394181 33.4258924, -111.9394154 33.4256049)",
628,624,0,434,44,-1,-1,9,cycleway,cycleway,1.000000,0.010840,60.000000,51.000000,0.010840,800.000000,bike,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9394154 33.4256049, -111.9394151 33.4255071)",
629,625,0,435,436,-1,-1,10,footway,footway,1.000000,0.095100,60.000000,51.000000,0.095100,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9379425 33.4254012, -111.9378655 33.4253036, -111.9378188 33.4252130, -111.9377861 33.4251343, -111.9377702 33.4250453, -111.9377644 33.4249264, -111.9377769 33.4248077, -111.9378009 33.4247205, -111.9378252 33.4246590, -111.9378712 33.4245932)",
630,626,0,436,437,-1,-1,10,footway,footway,1.000000,0.007410,60.000000,51.000000,0.007410,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9378712 33.4245932, -111.9379183 33.4245393)",
631,627,0,437,438,-1,-1,10,footway,footway,1.000000,0.032810,60.000000,51.000000,0.032810,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9379183 33.4245393, -111.9380045 33.4244644, -111.9381062 33.4244066, -111.9382033 33.4243711)",
632,628,0,438,439,-1,-1,10,footway,footway,1.000000,0.003650,60.000000,51.000000,0.003650,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9382033 33.4243711, -111.9382416 33.4243637)",
633,629,0,439,440,-1,-1,10,footway,footway,1.000000,0.037700,60.000000,51.000000,0.037700,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9382416 33.4243637, -111.9383220 33.4243552, -111.9384373 33.4243492, -111.9385535 33.4243520, -111.9386444 33.4243671)",
634,630,0,440,441,-1,-1,10,footway,footway,1.000000,0.004130,60.000000,51.000000,0.004130,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9386444 33.4243671, -111.9386879 33.4243747)",
635,631,0,441,442,-1,-1,10,footway,footway,1.000000,0.029000,60.000000,51.000000,0.029000,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9386879 33.4243747, -111.9387767 33.4244020, -111.9388725 33.4244435, -111.9389595 33.4244993)",
636,632,0,442,443,-1,-1,10,footway,footway,1.000000,0.016240,60.000000,51.000000,0.016240,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9389595 33.4244993, -111.9390650 33.4245815, -111.9390845 33.4246013)",
637,633,0,443,444,-1,-1,10,footway,footway,1.000000,0.040180,60.000000,51.000000,0.040180,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9390845 33.4246013, -111.9391284 33.4246457, -111.9391815 33.4247358, -111.9392195 33.4248625, -111.9392230 33.4249360)",
638,634,0,444,445,-1,-1,10,footway,footway,1.000000,0.004630,60.000000,51.000000,0.004630,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9392230 33.4249360, -111.9392170 33.4249775)",
639,635,0,122,446,-1,-1,8,service,service,1.000000,0.006670,60.000000,51.000000,0.006670,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9278824 33.4202775, -111.9278742 33.4202962, -111.9278736 33.4203364)",
640,636,0,446,122,-1,-1,8,service,service,1.000000,0.006670,60.000000,51.000000,0.006670,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9278736 33.4203364, -111.9278742 33.4202962, -111.9278824 33.4202775)",
641,637,0,446,447,-1,-1,8,service,service,1.000000,0.012200,60.000000,51.000000,0.012200,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9278736 33.4203364, -111.9278753 33.4204464)",
642,638,0,447,446,-1,-1,8,service,service,1.000000,0.012200,60.000000,51.000000,0.012200,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9278753 33.4204464, -111.9278736 33.4203364)",
643,639,0,364,448,-1,-1,10,footway,footway,1.000000,0.050210,60.000000,51.000000,0.050210,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9280206 33.4200789, -111.9279395 33.4200779, -111.9277847 33.4200821, -111.9275457 33.4202398)",
644,640,0,448,449,-1,-1,10,footway,footway,1.000000,0.008000,60.000000,51.000000,0.008000,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9275457 33.4202398, -111.9274990 33.4203004)",
645,641,0,449,450,-1,-1,10,footway,footway,1.000000,0.042360,60.000000,51.000000,0.042360,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9274990 33.4203004, -111.9273999 33.4203950, -111.9271775 33.4205706)",
646,642,0,450,451,-1,-1,10,footway,footway,1.000000,0.001640,60.000000,51.000000,0.001640,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9271775 33.4205706, -111.9271649 33.4205809)",
647,643,0,452,453,-1,-1,10,footway,footway,1.000000,0.007660,60.000000,51.000000,0.007660,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9279521 33.4203366, -111.9280254 33.4203682)",
648,644,0,453,454,-1,-1,10,footway,footway,1.000000,0.056860,60.000000,51.000000,0.056860,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9280254 33.4203682, -111.9286370 33.4203643)",
649,645,0,454,455,-1,-1,10,footway,footway,1.000000,0.012020,60.000000,51.000000,0.012020,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9286370 33.4203643, -111.9287661 33.4203577)",
650,646,0,455,456,-1,-1,10,footway,footway,1.000000,0.005810,60.000000,51.000000,0.005810,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9287661 33.4203577, -111.9288246 33.4203392)",
651,647,0,457,458,-1,-1,8,service,service,1.000000,0.013130,60.000000,51.000000,0.013130,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9289515 33.4212016, -111.9288107 33.4211923)",
652,648,0,458,457,-1,-1,8,service,service,1.000000,0.013130,60.000000,51.000000,0.013130,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9288107 33.4211923, -111.9289515 33.4212016)",
653,649,0,458,459,-1,-1,8,service,service,1.000000,0.131070,60.000000,51.000000,0.131070,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9288107 33.4211923, -111.9287887 33.4211904, -111.9278720 33.4211569, -111.9277688 33.4211474, -111.9277054 33.4211352, -111.9276411 33.4211107, -111.9275861 33.4210784, -111.9274729 33.4209795)",
654,650,0,459,458,-1,-1,8,service,service,1.000000,0.131070,60.000000,51.000000,0.131070,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9274729 33.4209795, -111.9275861 33.4210784, -111.9276411 33.4211107, -111.9277054 33.4211352, -111.9277688 33.4211474, -111.9278720 33.4211569, -111.9287887 33.4211904, -111.9288107 33.4211923)",
655,651,0,459,460,-1,-1,8,service,service,1.000000,0.051860,60.000000,51.000000,0.051860,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9274729 33.4209795, -111.9271098 33.4206244)",
656,652,0,460,459,-1,-1,8,service,service,1.000000,0.051860,60.000000,51.000000,0.051860,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9271098 33.4206244, -111.9274729 33.4209795)",
657,653,0,460,461,-1,-1,8,service,service,1.000000,0.040330,60.000000,51.000000,0.040330,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9271098 33.4206244, -111.9268118 33.4203601)",
658,654,0,461,460,-1,-1,8,service,service,1.000000,0.040330,60.000000,51.000000,0.040330,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9268118 33.4203601, -111.9271098 33.4206244)",
659,655,0,461,462,-1,-1,8,service,service,1.000000,0.029050,60.000000,51.000000,0.029050,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9268118 33.4203601, -111.9267539 33.4203213, -111.9267085 33.4202990, -111.9266535 33.4202863, -111.9265592 33.4202795, -111.9265252 33.4202799)",
660,656,0,462,461,-1,-1,8,service,service,1.000000,0.029050,60.000000,51.000000,0.029050,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9265252 33.4202799, -111.9265592 33.4202795, -111.9266535 33.4202863, -111.9267085 33.4202990, -111.9267539 33.4203213, -111.9268118 33.4203601)",
661,657,0,462,463,-1,-1,8,service,service,1.000000,0.021280,60.000000,51.000000,0.021280,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9265252 33.4202799, -111.9264083 33.4202801, -111.9263450 33.4202802, -111.9262980 33.4202694)",
662,658,0,463,462,-1,-1,8,service,service,1.000000,0.021280,60.000000,51.000000,0.021280,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9262980 33.4202694, -111.9263450 33.4202802, -111.9264083 33.4202801, -111.9265252 33.4202799)",
663,659,0,464,465,-1,-1,10,footway,footway,1.000000,0.008460,60.000000,51.000000,0.008460,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9290104 33.4201526, -111.9289212 33.4201677)",
664,660,0,465,367,-1,-1,10,footway,footway,1.000000,0.010880,60.000000,51.000000,0.010880,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9289212 33.4201677, -111.9288069 33.4201887)",
665,661,0,367,120,-1,-1,10,footway,footway,1.000000,0.007830,60.000000,51.000000,0.007830,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9288069 33.4201887, -111.9288120 33.4202592)",
666,662,0,120,456,-1,-1,10,footway,footway,1.000000,0.008950,60.000000,51.000000,0.008950,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9288120 33.4202592, -111.9288246 33.4203392)",
667,663,0,456,466,-1,-1,10,footway,footway,1.000000,0.011100,60.000000,51.000000,0.011100,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9288246 33.4203392, -111.9289440 33.4203395)",
668,664,0,466,467,-1,-1,10,footway,footway,1.000000,0.008210,60.000000,51.000000,0.008210,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9289440 33.4203395, -111.9290154 33.4203381, -111.9290314 33.4203336)",
669,665,0,468,469,-1,-1,10,footway,footway,1.000000,0.003980,60.000000,51.000000,0.003980,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9268720 33.4203091, -111.9268391 33.4202861)",
670,666,0,469,470,-1,-1,10,footway,footway,1.000000,0.016200,60.000000,51.000000,0.016200,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9268391 33.4202861, -111.9268004 33.4202587, -111.9267489 33.4202409, -111.9266836 33.4202252)",
671,667,0,470,471,-1,-1,10,footway,footway,1.000000,0.015310,60.000000,51.000000,0.015310,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9266836 33.4202252, -111.9266297 33.4202234, -111.9265190 33.4202261)",
